UniqueName, UnlocalizedName, LocalizedName, Metadata
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f药水§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f沼泽的水§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f死水§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f焦油§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f矮人燃油§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f结晶之水§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f液态粘土§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f木焦油§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f煤焦油§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f火焰草汁§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f水银花露汁§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f纤毛菇汁§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f火焰草威士忌§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f水银花露烈酒§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f纤毛菇啤酒§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§fJuniper Spirit§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§fElderberry Juice§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§fWormwood Mixture§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§fSage Juice§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§b死亡之水§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§b净化之水§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f生命源质§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§e液态泥土§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§e液态反物质§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f精炼生命精华§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_weedwood.name, 杂草木§f水银§f桶, 0
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f液态珊瑚§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f液态反物质§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f泪§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f橄榄油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f铁树莓汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f野莓果汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f葡萄汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f苹果汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f麦芽汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f蜂蜜§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f杂酚油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f植物油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f乙醇§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f生物柴油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f液态混凝土§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f药水§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f沼泽的水§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f死水§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f焦油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f灵魂原油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f矮人燃油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融铁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融金§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融铅§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融铜§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融银§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融黎明石§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融锡§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融铝§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融镍§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融Bronze§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融琥珀金§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f炼金红石浆液§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f结晶之水§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f液态粘土§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f木焦油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f煤焦油§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f火焰草汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f水银花露汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f纤毛菇汁§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f火焰草威士忌§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f水银花露烈酒§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f纤毛菇啤酒§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§fJuniper Spirit§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§fElderberry Juice§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§fWormwood Mixture§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§fSage Juice§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f熔融锑§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f糖液§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§b死亡之水§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§b净化之水§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f生命源质§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§e液态泥土§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§e液态反物质§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f精炼生命精华§f桶, 1
thebetweenlands:bl_bucket, item.thebetweenlands.bl_bucket_syrmorite.name, 赛摩铜§f水银§f桶, 1
thebetweenlands:bl_bucket_rubber, item.thebetweenlands.bl_bucket_rubber_weedwood.name, 杂草木§f橡胶液§f桶, 0
thebetweenlands:bl_bucket_rubber, item.thebetweenlands.bl_bucket_rubber_syrmorite.name, 赛摩铜§f橡胶液§f桶, 1
thebetweenlands:bl_bucket_infusion, item.thebetweenlands.bl_bucket_infusion.weedwood.name, 杂草木药水桶, 0
thebetweenlands:bl_bucket_plant_tonic, item.thebetweenlands.bl_bucket_plant_tonic_weedwood.name, 木桶装植物营养剂, 0
thebetweenlands:bl_bucket_plant_tonic, item.thebetweenlands.bl_bucket_plant_tonic_syrmorite.name, 铜桶装植物营养剂, 1
thebetweenlands:syrmorite_bucket_solid_rubber, item.thebetweenlands.syrmorite_bucket_solid_rubber.name, 固态橡胶桶, 0
thebetweenlands:astatos, item.thebetweenlands.astatos.name, 传说唱片, 0
thebetweenlands:between_you_and_me, item.thebetweenlands.between_you_and_me.name, 部落勇士唱片, 0
thebetweenlands:christmas_on_the_marsh, item.thebetweenlands.christmas_on_the_marsh.name, 寒冷冬季唱片, 0
thebetweenlands:the_explorer, item.thebetweenlands.the_explorer.name, 探险家唱片, 0
thebetweenlands:hag_dance, item.thebetweenlands.hag_dance.name, 魔女之舞唱片, 0
thebetweenlands:lonely_fire, item.thebetweenlands.lonely_fire.name, 孤独星火唱片, 0
thebetweenlands:mysterious_record, item.thebetweenlands.mysterious_record.name, 迷之唱片, 0
thebetweenlands:ancient, item.thebetweenlands.ancient.name, 神庙唱片, 0
thebetweenlands:beneath_a_green_sky, item.thebetweenlands.beneath_a_green_sky.name, 绿色星空唱片, 0
thebetweenlands:dj_wights_mixtape, item.thebetweenlands.dj_wights_mixtape.name, Wight的最新劲爆DJ混音带, 0
thebetweenlands:onwards, item.thebetweenlands.onwards.name, 前行唱片, 0
thebetweenlands:stuck_in_the_mud, item.thebetweenlands.stuck_in_the_mud.name, 深陷泥潭唱片, 0
thebetweenlands:wandering_wisps, item.thebetweenlands.wandering_wisps.name, 流浪精灵唱片, 0
thebetweenlands:waterlogged, item.thebetweenlands.waterlogged.name, 进水的唱片, 0
thebetweenlands:weedwood_door_item, item.thebetweenlands.weedwood_door_item.name, 杂草木门, 0
thebetweenlands:syrmorite_door_item, item.thebetweenlands.syrmorite_door_item.name, 赛摩铜门, 0
thebetweenlands:rubber_tree_plank_door_item, item.thebetweenlands.rubber_tree_plank_door_item.name, 橡胶木门, 0
thebetweenlands:giant_root_plank_door_item, item.thebetweenlands.giant_root_plank_door_item.name, 巨型树根木板门, 0
thebetweenlands:hearthgrove_plank_door_item, item.thebetweenlands.hearthgrove_plank_door_item.name, 火树木门, 0
thebetweenlands:nibbletwig_plank_door_item, item.thebetweenlands.nibbletwig_plank_door_item.name, 奇趣枝木门, 0
thebetweenlands:scabyst_door_item, item.thebetweenlands.scabyst_door_item.name, 痂壳晶门, 0
thebetweenlands:weedwood_sign_item, item.thebetweenlands.weedwood_sign_item.name, 杂草木告示牌, 0
thebetweenlands:crimson_middle_gem, item.thebetweenlands.crimson_middle_gem.name, 猩红元素宝石, 0
thebetweenlands:aqua_middle_gem, item.thebetweenlands.aqua_middle_gem.name, 水蓝元素宝石, 0
thebetweenlands:green_middle_gem, item.thebetweenlands.green_middle_gem.name, 翠绿元素宝石, 0
thebetweenlands:life_crystal, item.thebetweenlands.life_crystal.name, 生命水晶, 0
thebetweenlands:life_crystal_fragment, item.thebetweenlands.life_crystal_fragment.name, 生命水晶碎块, 0
thebetweenlands:pyrad_flame, item.thebetweenlands.pyrad_flame.name, 树妖的烈焰, 0
thebetweenlands:critter, entity.thebetweenlands.firefly.name, 萤火虫, 0
thebetweenlands:critter, entity.thebetweenlands.gecko.name, 壁虎, 0
thebetweenlands:critter, entity.thebetweenlands.dragonfly.name, 蜻蜓, 0
thebetweenlands:sludge_worm_egg_sac, entity.thebetweenlands.tiny_worm_egg_sac.name, 烂泥蠕虫蛋囊, 0
thebetweenlands:chiromaw_egg, item.thebetweenlands.chiromaw_egg.name, 翼手怪的卵, 0
thebetweenlands:chiromaw_egg_lightning, item.thebetweenlands.chiromaw_egg_lightning.name, 闪电翼手怪的卵, 0
thebetweenlands:chiromaw_tame, item.thebetweenlands.chiromaw_tame.name, 驯服的翼手怪, 0
thebetweenlands:chiromaw_tame_lightning, item.thebetweenlands.chiromaw_tame_lightning.name, 驯服的闪电翼手怪, 0
thebetweenlands:shimmer_stone, item.thebetweenlands.shimmer_stone.name, 闪光石, 0
thebetweenlands:tarminion, item.thebetweenlands.tarminion.name, 焦油侍从, 0
thebetweenlands:moss_bed_item, item.thebetweenlands.moss_bed_item.name, 苔藓床, 0
thebetweenlands:sludge_ball, item.thebetweenlands.sludge_ball.name, 泥浆球, 0
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.strength.name, 力量增强之酿, 1
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.nimblefeet.name, 身手敏捷之酿, 3
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.healing.name, 治疗之酿, 5
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.ripening.name, 熟化之酿, 7
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.toughskin.name, 皮肤硬化之酿, 9
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.feasting.name, 饱腹之酿, 11
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.huntersSense.name, 猎人之酿, 13
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.masking.name, 掩蔽药水, 15
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.swiftarm.name, 迅捷之手药水, 17
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.catsEyes.name, 夜猫之眼药水, 19
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.sagittarius.name, 精准射手之酿, 21
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.spiderbreed.name, 蜘蛛药水, 23
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.lightweight.name, 轻功药水, 25
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.unclouded.name, 开眼药水, 27
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.weakness.name, 机能虚弱之药, 35
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.lumbering.name, 行走疲劳之药, 37
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.draining.name, 生命凋零之药, 39
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.decay.name, 机体残蚀之药, 41
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.poisonsting.name, 剧毒之药, 43
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.starvation.name, 饥饿之药, 45
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.drunkard.name, 醉鬼之酒, 47
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.stenching.name, 恶臭药水, 49
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.slugarm.name, 臂力削弱药水, 51
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.blindman.name, 致盲药剂, 53
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.weakbow.name, 无力之弓药水, 55
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.basilisk.name, 蜥毒毒剂, 57
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.heavyweight.name, 超重之药, 59
thebetweenlands:elixir, item.thebetweenlands.bl.elixir.foggedMind.name, 意识混沌之药, 61
thebetweenlands:dentrothyst_vial, item.thebetweenlands.elixir.dentrothyst_vial.green.name, 绿色木晶药瓶, 0
thebetweenlands:dentrothyst_vial, item.thebetweenlands.elixir.dentrothyst_vial.dirty.name, 变脏的木晶药瓶, 1
thebetweenlands:dentrothyst_vial, item.thebetweenlands.elixir.dentrothyst_vial.orange.name, 橙色木晶药瓶, 2
thebetweenlands:dentrothyst_fluid_vial, item.thebetweenlands.dentrothyst_fluid_vial_green.name, 瓶装雾气, 0
thebetweenlands:dentrothyst_fluid_vial, item.thebetweenlands.dentrothyst_fluid_vial_green.name, 瓶装沼泽之息, 0
thebetweenlands:dentrothyst_fluid_vial, item.thebetweenlands.dentrothyst_fluid_vial_orange.name, 瓶装雾气, 1
thebetweenlands:dentrothyst_fluid_vial, item.thebetweenlands.dentrothyst_fluid_vial_orange.name, 瓶装沼泽之息, 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, 绿色木晶要素瓶, 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, 橙色木晶要素瓶, 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Azuwynn (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Azuwynn (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Armaniis (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Armaniis (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Byariis (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Byariis (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Byrginaz (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Byrginaz (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Celawynn (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Celawynn (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Dayuniis (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Dayuniis (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Fergalaz (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Fergalaz (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Firnalaz (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Firnalaz (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Freiwynn (2), 0
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.orange.name, Freiwynn (2), 1
thebetweenlands:aspect_vial, item.thebetweenlands.aspect_vial.green.name, Geoliirgaz (2), 0
